15265	11808
15847	8318
11722	12102
22781	3617
20276	7160
375	3620
3276	1321
10978	5711
12804	13523
9350	9348
2924	6988
21181	7066
2574	9916
21314	5637
2345	10670
2985	8672
16469	4853
20634	2028
15491	12832
21817	1292
541	3048
4040	4056
12567	8846
12788	1539
23172	4262
9360	4244
6841	11821
15387	1600
1738	5482
14415	9729
18403	8063
8942	7795
16279	7856
4206	7954
21923	12015
14362	7572
21516	2209
11214	10806
1044	13536
21847	5981
2026	11392
13011	9445
20324	2921
7442	13699
14890	11582
20664	6315
5394	6056
5168	13770
10393	9461
22314	12691
18323	9160
5270	8814
17277	4855
13902	1209
21503	12897
10887	378
23063	11289
22301	7853
8750	11729
1730	5909
10746	9124
14020	4898
15151	10641
12609	10306
212	2600
16542	13105
5534	2506
4985	9564
9575	9490
2011	2394
10341	12707
10660	1028
10112	10058
9076	11672
11584	12815
21207	6420
15510	12485
23287	5165
4307	12841
5748	12064
21362	5913
432	13304
1968	9767
550	4784
3145	7630
3513	6912
20047	1846
18865	11744
10795	5083
18520	1092
134	4901
17660	11131
775	8897
19425	11410
6947	6412
8270	13273
13680	10723
20253	1100
15798	11327
14777	9711
2648	10954
12309	362
4354	12160
3663	6869
6045	10811
19001	1369
13629	881
4997	5565
18549	3903
7462	5985
14316	9423
19305	11644
9983	4677
22370	10478
13844	1755
11450	3012
16587	10584
14057	9324
22176	4769
23157	5277
13359	3016
7883	12546
21431	2206
13055	2151
17316	9480
10351	5760
13575	7588
5586	5846
11222	6760
11672	2465
8959	9258
9224	13671
18305	1193
6766	13540
4295	3151
23065	8261
14441	201
5200	13716
12889	13046
14708	1061
4420	13513
12148	10779
16026	4965
502	2886
6917	6158
10384	12411
19299	5864
15672	1088
18705	4137
2625	4197
6226	13563
23058	13549
22509	2277
5995	13657
15710	2613
13776	13120
6992	1690
16768	9524
15478	12103
4390	5096
3214	2262
3333	5744
5904	1967
4378	2194
5021	190
9764	4253
17815	5478
400	4626
17922	8952
11019	6342
14581	13222
3846	10866
1244	7476
19375	12110
1021	3618
21454	5779
8060	4569
17669	12071
7471	3994
787	7286
23080	7281
12807	11004
4027	72
23299	13802
16276	10280
21733	10718
7879	13237
14572	3706
21175	3640
13097	6773
12721	7976
22816	5857
6357	3303
16390	5339
21376	5214
14083	2959
247	11886
11970	12085
10811	3688
15275	6271
2597	5586
2431	8698
11433	906
7191	11085
2741	916
11603	10711
12891	6517
10309	1780
17780	7280
10500	1680
21878	12350
10524	8060
20211	11236
12085	9022
2022	4542
2108	13378
6498	2868
10413	9676
22148	6602
10890	4269
23218	13314
11347	5770
21914	11832
5670	12445
12174	6098
1542	2501
17597	11707
6644	1170
17777	44
4707	8027
2802	8919
17628	984
14205	8690
19786	8764
21544	7754
10897	6625
4376	9786
3469	11565
1160	6289
6901	5828
18324	6092
15714	7183
15738	9544
18780	10802
2103	1246
2369	13428
17937	4666
10522	12977
15650	3551
7327	9577
1919	2136
1099	1452
7894	251
10368	10969
13238	621
10277	8636
10952	2304
17084	12566
14171	6281
19275	11764
21441	2102
6358	13119
19105	605
14696	601
16411	13564
22103	1531
3787	11531
9181	10256
15586	6492
6111	6806
18426	13804
14167	10658
9856	8875
22179	3009
5776	3570
4601	2971
17404	9594
22960	4392
13630	12499
22763	11436
17483	11354
13490	9231
9683	9962
9401	1203
19143	6547
17160	7455
9140	7326
19000	8653
7005	13151
13471	9665
7708	1951
22720	422
10229	11055
16711	11929
10404	4423
10548	2579
5964	11554
4773	11927
11220	6471
19193	5585
17746	2999
11155	7397
4245	13024
19914	5900
19587	2247
13333	1106
2040	920
10317	5607
15785	6168
21711	9580
12461	7695
16359	4649
5724	3521
21488	3413
22897	13823
18227	12720
9859	13220
9968	12612
10132	2937
8097	13266
11493	7860
6533	3237
6960	6992
5923	7013
3441	137
11896	10494
17505	2586
21540	9788
18736	4532
20511	9233
5121	13111
8956	4026
18010	13423
12315	4060
1262	2146
5855	12026
2077	4947
8802	9704
16081	6215
6007	10525
18270	12087
13511	10589
6606	3170
10281	4354
7334	6630
701	3123
7071	1210
11875	8263
2978	4590
11602	2214
21586	6632
14792	12386
5311	930
12051	2034
16544	9755
21109	4174
9774	12032
19724	2345
772	13773
10507	5351
9982	1098
20527	2048
12131	6050
11759	6916
3127	1765
12906	1068
5878	11937
4304	1025
2623	3266
16408	4549
21569	12966
5234	10235
11096	1431
19856	10037
4839	11826
15810	9110
7978	7924
16913	265
10968	4033
19684	8924
15189	1823
2247	179
18341	2263
573	11403
622	4209
5411	10512
6961	4402
1489	6081
5309	12926
197	12811
4258	8719
186	5592
15477	2134
18017	1084
9176	6382
9503	1653
2679	4226
18685	938
14023	682
13925	12596
4595	4071
22276	13240
22930	10545
19123	10893
15526	1117
22122	5449
3201	462
13723	7890
6244	1940
18197	10547
18150	3658
19529	5454
16137	9437
14435	5954
2079	3716
14831	2665
3840	7420
17186	10817
18091	9928
1317	10997
7959	652
12477	13389
9238	3235
16769	143
18537	1278
15012	4436
6303	10616
