8498	180	16170
1028	180	10323
14706	180	2027
4427	180	9530
1026	180	2842
16069	180	12567
8041	180	16925
3453	180	16756
10099	180	17538
11459	180	7347
7384	180	262
6944	180	17040
5698	180	1673
17228	180	11319
10703	180	13768
14480	180	17001
1850	180	4972
9576	180	9139
13481	180	2271
13312	180	15780
1618	180	14564
14471	180	5319
8472	180	5445
5065	180	15714
1266	180	2784
15704	180	2562
5190	180	8098
10653	180	3676
2252	180	11518
1796	180	16821
8054	180	16834
11915	180	8927
15064	180	1780
14711	180	2890
9563	180	2279
2131	180	13081
16704	180	11662
14435	180	16918
5484	180	16211
6390	180	3058
5681	180	13626
8321	180	16303
2356	180	5664
11575	180	7732
5398	180	2710
16894	180	3982
9394	180	12762
7960	180	3410
6446	180	11268
6672	180	7172
13923	180	13586
16499	180	1301
5014	180	5624
4664	180	8091
3486	180	5979
870	180	3816
17652	180	4439
4616	180	12189
11985	180	14828
14558	180	6631
6956	180	16980
724	180	15127
8498	180	12684
10289	180	8846
6981	180	14380
1714	180	16310
2793	180	14157
12946	180	5185
9241	180	6162
11789	180	10946
1732	180	2865
14724	180	16088
5856	180	17364
481	180	7177
1671	180	5348
14891	180	6663
16988	180	2784
2082	180	13917
5756	180	6892
4446	180	336
9839	180	5597
12565	180	10118
11541	180	9955
7995	180	9903
7903	180	13523
12976	180	15654
11541	180	14784
3928	180	5175
1782	180	10997
15233	180	13793
5254	180	10955
7043	180	5326
5096	180	5525
17626	180	15566
9269	180	1836
13123	180	11422
12544	180	13431
7254	180	13835
14788	180	9357
2471	180	11948
6407	180	1882
2545	180	11129
15927	180	16280
6797	180	6708
980	180	13632
11809	180	9379
12460	180	3270
532	180	3177
15672	180	3524
13552	180	12716
5546	180	9622
6233	180	8153
15343	180	12743
15674	180	10502
11331	180	10224
6908	180	8732
9288	180	12569
6568	180	2271
16672	180	10936
4309	180	3676
6804	180	15283
11168	180	15283
83	180	11268
3068	180	3846
1295	180	3870
15812	180	3254
188	180	14608
7489	180	14743
7646	180	10054
4348	180	5892
6956	180	1546
5150	180	1269
1553	180	760
4747	180	12803
4004	180	6688
4512	180	14564
3011	180	1072
5946	180	16099
13104	180	12207
17315	180	8368
8711	180	12276
16315	180	5113
8217	180	5163
5050	180	9940
9230	180	3230
17078	180	14531
16120	180	1570
8286	180	17576
4343	180	5891
7472	180	9175
9141	180	4744
14896	180	3814
5263	180	15253
5557	180	10331
6147	180	6460
13006	180	16895
17346	180	3624
10391	180	13691
7100	180	1113
5863	180	12143
11563	180	17598
13148	180	7731
14837	180	5874
12618	180	7089
16070	180	6181
5134	180	1979
653	180	5979
15805	180	10538
2249	180	6720
11295	180	2349
1225	180	10401
608	180	13971
6888	180	14142
5709	180	12405
1209	180	6408
10200	180	7543
14458	180	4943
17263	180	8368
11677	180	9600
12024	180	13033
14653	180	5445
17307	180	10725
9831	180	10685
2392	180	6938
341	180	9250
405	180	1046
11023	180	2659
5746	180	2461
3120	180	17146
14169	180	7731
148	180	3137
5549	180	9385
3209	180	5511
6615	180	5845
13642	180	13606
13834	180	16858
15098	180	3110
10885	180	15575
5484	180	8344
16764	180	14416
2427	180	15289
11219	180	7057
14774	180	14849
5882	180	12743
9608	180	546
2653	180	4970
8609	180	12825
9273	180	13057
16763	180	13120
6480	180	5261
9483	180	1979
14751	180	12133
10020	180	1913
1316	180	3230
6822	180	307
2459	180	3880
9686	180	16453
10683	180	17120
13774	180	16787
6182	180	5741
12608	180	14515
636	180	7091
14688	180	13374
12946	180	7621
4960	180	388
628	180	12918
13335	180	7993
8330	180	13998
11374	180	11333
12654	180	3133
7451	180	8344
11073	180	3722
13952	180	13924
6	180	424
10816	180	17302
16643	180	11848
16239	180	3507
15696	180	4947
15162	180	3413
9578	180	16310
17010	180	14240
5881	180	12225
14065	180	6708
2136	180	4685
3011	180	4568
10704	180	13411
13567	180	10387
6908	180	7034
2997	180	2289
5299	180	8278
2736	180	3122
1986	180	261
10975	180	5889
7838	180	4203
16081	180	15787
16384	180	7177
4984	180	7802
7852	180	13632
628	180	5004
16944	180	9649
2585	180	9052
496	180	2906
