1349	270	10844
9546	270	7830
176	270	9638
8750	270	9104
9563	270	3406
2449	270	4434
6880	270	10658
978	270	7924
3678	270	10038
892	270	5330
4925	270	3994
11365	270	9638
4834	270	5021
723	270	11371
5292	270	3406
8411	270	5330
10788	270	13275
2773	270	13275
6235	270	9638
2792	270	10385
7345	270	3406
10427	270	5060
9194	270	13275
7756	270	3406
5357	270	843
13128	270	10038
7395	270	846
12220	270	10402
7329	270	4542
12876	270	4434
5716	270	11608
4570	270	12672
12430	270	10844
51	270	10658
2193	270	6963
522	270	10844
4427	270	5219
5022	270	3406
10104	270	8777
4013	270	10844
5105	270	12092
12790	270	13275
13707	270	8729
3764	270	8777
8595	270	13275
6323	270	13261
12075	270	6963
12394	270	5946
9005	270	4216
8994	270	7924
7390	270	2105
5476	270	3828
10331	270	10038
157	270	11371
8011	270	5834
1424	270	13275
2743	270	5330
3004	270	1437
2865	270	10844
1074	270	10844
11979	270	13275
13026	270	10844
4598	270	11521
7471	270	9638
3622	270	10844
7493	270	12079
4280	270	4434
13840	270	9724
230	270	13275
11028	270	11521
11111	270	9231
7927	270	12778
4404	270	4434
935	270	1437
2318	270	10658
10742	270	2106
11984	270	4542
12824	270	12079
12096	270	9104
5099	270	4434
9714	270	11371
831	270	9949
6508	270	3406
11035	270	6963
4911	270	11521
55	270	9104
10003	270	10038
11429	270	9104
1499	270	11521
6323	270	7924
3718	270	7830
1691	270	10844
4121	270	13275
4208	270	3406
7068	270	11608
7361	270	12672
2768	270	10844
12911	270	12079
2444	270	10844
7870	270	2105
8899	270	5330
1988	270	4434
373	270	13275
35	270	9104
9112	270	1665
11059	270	4636
5658	270	8729
6802	270	9104
2008	270	4542
11513	270	5946
1	270	11521
11613	270	7924
6631	270	6963
4514	270	11608
7942	270	1437
12065	270	9577
868	270	6963
2578	270	5152
9866	270	7924
10475	270	10038
7190	270	13275
12834	270	6963
8550	270	9577
9008	270	10038
9668	270	3406
130	270	4542
7303	270	13275
76	270	13457
12007	270	10580
3095	270	9104
11169	270	11219
5929	270	13261
2192	270	1720
2218	270	10844
6290	270	6963
8743	270	10844
2771	270	5834
8441	270	11521
9431	270	1720
11892	270	8777
4022	270	10844
230	270	5152
13397	270	9724
7091	270	8390
9186	270	10580
9499	270	6963
6798	270	3406
13736	270	11608
9303	270	11371
12837	270	2003
9970	270	12672
2907	270	9104
